bodyPart,equipment,gifUrl,id,name,target,secondaryMuscles,instructions
shoulders,dumbbell,https://v2.exercisedb.io/image/eoWn8aHdbo6M1G,2136,dumbbell cuban press v. 2,delts,"['triceps', 'upper back']","['Stand with your feet shoulder-width apart, holding a dumbbell in each hand at shoulder height with your palms facing down.', 'Keeping your core engaged and your back straight, press the dumbbells straight up overhead until your arms are fully extended.', 'Rotate your wrists so that your palms are facing forward.', 'Lower the dumbbells back down to shoulder height, rotating your wrists back to the starting position.', 'Repeat for the desired number of repetitions.']"
shoulders,dumbbell,https://v2.exercisedb.io/image/psoUhhNvbDwOeR,2137,dumbbell arnold press,delts,"['triceps', 'upper chest']","['Sit on a bench with back support and hold a dumbbell in each hand at shoulder level, palms facing your body and elbows bent.', 'Press the dumbbells upward until your arms are fully extended and your palms are facing forward.', 'Rotate your wrists as you lift, so that your palms are facing forward at the top of the movement.', 'Pause for a moment at the top, then slowly lower the dumbbells back to the starting position.', 'Repeat for the desired number of repetitions.']"
cardio,stationary bike,https://v2.exercisedb.io/image/Ef2kztFStqsByY,2138,stationary bike run v. 3,cardiovascular system,"['quadriceps', 'hamstrings', 'calves']","['Adjust the seat height and position to ensure proper alignment.', 'Place your feet on the pedals and secure them with the straps if available.', 'Start pedaling at a comfortable pace.', 'Maintain a steady rhythm and increase the resistance as desired.', 'Engage your core muscles to maintain stability and proper posture.', 'Continue pedaling for the desired duration of your workout.', 'Gradually decrease the resistance and slow down before coming to a complete stop.', 'Stretch your legs and cool down after the workout.']"
chest,upper body ergometer,https://v2.exercisedb.io/image/U6svrvRcKDv-yh,2139,hands bike,pectorals,"['triceps', 'shoulders']","['Adjust the seat height and handlebar position to a comfortable level.', 'Sit on the ergometer with your back straight and feet on the pedals.', 'Grasp the handles with your hands and position your arms at a 90-degree angle.', 'Start pedaling with your hands, pushing and pulling the handles in a controlled motion.', 'Continue pedaling for the desired duration or number of repetitions.']"
cardio,elliptical machine,https://v2.exercisedb.io/image/epOjuGZX4EgPY6,2141,walk elliptical cross trainer,cardiovascular system,"['quadriceps', 'hamstrings', 'glutes', 'calves']","['Adjust the resistance level and incline of the elliptical machine to your desired settings.', 'Step onto the pedals of the machine and grip the handles lightly.', 'Begin by pushing down with your feet and pulling the handles towards your body.', 'Continue this motion, alternating between pushing and pulling, to simulate a walking or running motion.', 'Maintain a steady pace and keep your core engaged throughout the exercise.', 'Continue for the desired duration of your cardio workout.', 'Gradually decrease the intensity and speed of the machine before stepping off.']"
upper arms,skierg machine,https://v2.exercisedb.io/image/vmv7WV6xXcjwvO,2142,ski ergometer,triceps,"['shoulders', 'forearms']","['Adjust the seat height and footrests to a comfortable position.', 'Grasp the handles with an overhand grip, palms facing down.', 'Sit up straight with your feet flat on the footrests.', 'Extend your arms straight out in front of you, keeping your elbows slightly bent.', 'Engage your triceps and push the handles down towards your thighs.', 'Pause for a moment at the bottom, then slowly return to the starting position.', 'Repeat for the desired number of repetitions.']"
shoulders,dumbbell,https://v2.exercisedb.io/image/pyPORTVahLlSsF,2143,dumbbell standing around world,delts,"['triceps', 'forearms']","['Stand with your feet shoulder-width apart and hold a dumbbell in each hand.', 'Extend your arms straight out to the sides at shoulder height, palms facing down.', 'Keeping your arms straight, slowly rotate your arms in a circular motion, bringing the dumbbells in front of your body and then overhead.', 'Continue the circular motion, bringing the dumbbells back down to the starting position.', 'Repeat for the desired number of repetitions.']"
chest,cable,https://v2.exercisedb.io/image/e2U8eC-KnPpWdF,2144,cable seated chest press,pectorals,"['shoulders', 'triceps']","['Adjust the seat height and cable handles to a comfortable position.', 'Sit on the bench with your back straight and feet flat on the floor.', 'Grasp the cable handles with an overhand grip at shoulder height.', 'Push the handles forward and away from your body, extending your arms fully.', 'Pause for a moment, then slowly bring the handles back to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,ez barbell,https://v2.exercisedb.io/image/KEAFjwDXIcGcX8,2186,ez barbell decline triceps extension,triceps,['shoulders'],"['Lie on a decline bench with your head lower than your feet and your feet secured.', 'Hold the ez barbell with an overhand grip, hands shoulder-width apart.', 'Extend your arms fully, keeping your elbows close to your head.', 'Lower the barbell slowly towards your forehead, bending your elbows.', 'Pause for a moment, then extend your arms back to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,barbell,https://v2.exercisedb.io/image/a4Plm2yibf9c1Y,2187,barbell reverse close-grip bench press,triceps,"['chest', 'shoulders']","['Lie flat on a bench with your feet flat on the ground and your back pressed against the bench.', 'Grasp the barbell with a reverse grip, hands shoulder-width apart.', 'Lift the barbell off the rack and hold it directly above your chest with your arms fully extended.', 'Slowly lower the barbell down towards your chest, keeping your elbows close to your body.', 'Pause for a moment when the barbell is just above your chest.', 'Push the barbell back up to the starting position, fully extending your arms.', 'Repeat for the desired number of repetitions.']"
upper arms,dumbbell,https://v2.exercisedb.io/image/cgmeugtr8p6RaW,2188,dumbbell seated triceps extension,triceps,['shoulders'],"['Sit on a bench with your back straight and feet flat on the ground.', 'Hold a dumbbell with both hands and extend your arms straight up overhead.', 'Bend your elbows and lower the dumbbell behind your head, keeping your upper arms close to your ears.', 'Pause for a moment, then straighten your arms and return to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,dumbbell,https://v2.exercisedb.io/image/991AV8gsJjB4K8,2189,dumbbells seated triceps extension,triceps,['shoulders'],"['Sit on a bench with your back straight and feet flat on the ground.', 'Hold a dumbbell in both hands with an overhand grip, and raise it above your head.', 'Bend your elbows and lower the dumbbell behind your head, keeping your upper arms close to your ears.', 'Extend your arms and raise the dumbbell back to the starting position.', 'Repeat for the desired number of repetitions.']"
upper legs,roller,https://v2.exercisedb.io/image/p3ecOxpfalL2vi,2202,roller hip stretch,glutes,"['hamstrings', 'quadriceps']","['Start by sitting on the ground with your legs extended in front of you.', 'Place the roller under your glutes, just above your knees.', 'Lean back and place your hands on the ground behind you for support.', 'Engage your glutes and slowly roll the roller forward, bending your knees and bringing them towards your chest.', 'Pause for a moment at the end of the movement, feeling a stretch in your glutes.', 'Slowly roll the roller back to the starting position, extending your legs.', 'Repeat for the desired number of repetitions.']"
chest,roller,https://v2.exercisedb.io/image/Vfu2cxeQfBJc5t,2203,roller seated shoulder flexor depresor retractor,pectorals,"['deltoids', 'triceps']","['Sit on a flat surface with your legs extended in front of you.', 'Hold the roller with both hands, palms facing down, and place it on your thighs.', 'Lean forward slightly and roll the roller away from your body, extending your arms straight in front of you.', 'Pause for a moment, then slowly roll the roller back towards your body, bending your arms and bringing the roller back to your thighs.', 'Repeat for the desired number of repetitions.']"
waist,roller,https://v2.exercisedb.io/image/sZz9hakGCFv8Gm,2204,roller body saw,abs,"['shoulders', 'triceps', 'core']","['Start in a plank position with your forearms on the roller and your body in a straight line.', 'Engage your core and slowly roll the roller forward, extending your body as far as you can while maintaining control.', 'Pause for a moment at the furthest point, then slowly roll the roller back towards your starting position.', 'Repeat for the desired number of repetitions.']"
upper legs,roller,https://v2.exercisedb.io/image/JGkKaXIbC7V-t1,2205,roller hip lat stretch,glutes,"['hamstrings', 'quadriceps']","['Start by kneeling on the ground with the roller positioned under your hips.', 'Place your hands on the roller for support.', 'Slowly roll the roller forward, extending your hips and stretching your glutes.', 'Hold the stretch for a few seconds, then roll back to the starting position.', 'Repeat for the desired number of repetitions.']"
waist,roller,https://v2.exercisedb.io/image/T92scpEdv617bQ,2206,roller reverse crunch,abs,['hip flexors'],"['Lie flat on your back with your arms extended straight above your head and your legs straight out in front of you.', 'Place the roller between your feet and grip it with your toes.', 'Engaging your abs, lift your legs off the ground and curl your knees towards your chest, rolling the roller towards your body.', 'Pause for a moment at the top, then slowly lower your legs back down to the starting position, rolling the roller away from your body.', 'Repeat for the desired number of repetitions.']"
back,roller,https://v2.exercisedb.io/image/7wknpnvjYWHkgC,2207,roller side lat stretch,lats,"['shoulders', 'triceps']","['Stand with your feet shoulder-width apart and hold the roller with both hands in front of your body.', 'Bend your knees slightly and hinge forward at the hips, keeping your back straight.', 'Extend your arms forward and roll the roller down towards your feet, feeling a stretch in your lats.', 'Hold the stretch for a few seconds, then slowly roll the roller back up to the starting position.', 'Repeat for the desired number of repetitions.']"
back,roller,https://v2.exercisedb.io/image/v5ReTYgQQW0ecm,2208,roller back stretch,spine,"['hamstrings', 'glutes']","['Start by sitting on the ground with your legs extended in front of you.', 'Place the roller perpendicular to your body, just below your glutes.', 'Slowly roll your body backwards, allowing the roller to move up your back.', 'Continue rolling until the roller reaches your upper back.', 'Pause for a moment, then slowly roll back to the starting position.', 'Repeat for the desired number of repetitions.']"
chest,roller,https://v2.exercisedb.io/image/D7ZVN0pI-x9W40,2209,roller seated single leg shoulder flexor depresor retractor,pectorals,"['deltoids', 'triceps']","['Sit on a flat surface with your legs extended in front of you.', 'Hold the roller with both hands, palms facing down, and place it on your thighs.', 'Lean back slightly and engage your core muscles.', 'Raise the roller up to shoulder level, keeping your arms straight.', 'Slowly lower the roller back down to your thighs.', 'Repeat for the desired number of repetitions.']"
shoulders,body weight,https://v2.exercisedb.io/image/qFKFAkt5lbmWNy,2271,left hook. boxing,delts,"['biceps', 'triceps', 'forearms']","['Stand with your feet shoulder-width apart and your knees slightly bent.', 'Keep your left hand up to protect your face and your right hand by your chin.', 'Rotate your hips and pivot on your left foot as you extend your left arm forward in a punching motion.', 'Twist your torso and engage your core muscles to generate power in the punch.', 'Snap your arm back to the starting position and repeat for the desired number of repetitions.']"
back,leverage machine,https://v2.exercisedb.io/image/rxKT15zixkln10,2285,lever pullover,lats,"['triceps', 'shoulders']","['Adjust the seat and handles of the leverage machine to a comfortable position.', 'Sit on the machine with your back against the pad and grasp the handles with an overhand grip.', 'Keep your arms slightly bent and your core engaged.', 'Slowly pull the handles towards your chest, squeezing your lats.', 'Pause for a moment at the peak contraction, then slowly return to the starting position.', 'Repeat for the desired number of repetitions.']"
upper legs,leverage machine,https://v2.exercisedb.io/image/-Pn5osP6S4iFPE,2286,lever hip extension v. 2,glutes,['hamstrings'],"['Adjust the machine to fit your body and sit on it with your back against the backrest.', 'Place your feet on the footrests and grip the handles for stability.', 'Engage your glutes and hamstrings, then push against the footrests to extend your hips and raise your legs backward.', 'Pause for a moment at the top, then slowly lower your legs back to the starting position.', 'Repeat for the desired number of repetitions.']"
upper legs,leverage machine,https://v2.exercisedb.io/image/vhg7OM91a2paQ6,2287,lever alternate leg press,quads,"['hamstrings', 'glutes']","['Adjust the seat and foot platform of the leverage machine to your desired position.', 'Sit on the machine with your back against the backrest and your feet on the foot platform.', 'Place your hands on the handles or sides of the machine for stability.', 'Push one foot against the foot platform, extending your leg until it is almost fully straight.', 'Pause for a moment, then slowly bend your leg and return to the starting position.', 'Repeat with the other leg.', 'Continue alternating legs for the desired number of repetitions.']"
lower arms,leverage machine,https://v2.exercisedb.io/image/IHeY7xEYVRJhCS,2288,lever gripper hands,forearms,"['biceps', 'triceps']","['Adjust the seat height and grip the handles of the leverage machine.', 'Keep your back straight and your feet flat on the ground.', 'Exhale and squeeze the handles, contracting your forearms.', 'Hold the contraction for a second, then slowly release and return to the starting position.', 'Repeat for the desired number of repetitions.']"
lower legs,leverage machine,https://v2.exercisedb.io/image/RISY1bJUtZlZJu,2289,lever calf press,calves,['hamstrings'],"['Adjust the seat of the leverage machine so that your shoulders are aligned with the lever pad.', 'Place your toes on the lever pad, with your heels hanging off the edge.', 'Grasp the handles or side supports for stability.', 'Push the lever pad down by extending your ankles, contracting your calf muscles.', 'Pause for a moment at the bottom of the movement.', 'Slowly return to the starting position by allowing your heels to rise back up.', 'Repeat for the desired number of repetitions.']"
shoulders,dumbbell,https://v2.exercisedb.io/image/2VYbG78xlynCtm,2292,dumbbell rear delt raise,delts,"['trapezius', 'rhomboids']","['Stand with your feet shoulder-width apart and hold a dumbbell in each hand, palms facing your body.', 'Bend your knees slightly and hinge forward at the hips, keeping your back straight.', 'Raise your arms out to the sides, keeping a slight bend in your elbows, until they are parallel to the floor.', 'Pause for a moment at the top, then slowly lower your arms back down to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,dumbbell,https://v2.exercisedb.io/image/37f82BLkgRnRKa,2293,dumbbell standing zottman preacher curl,biceps,['forearms'],"['Stand up straight with a dumbbell in each hand, palms facing forward.', 'Place your upper arms against the preacher bench and keep your elbows slightly bent.', 'Curl the dumbbells up towards your shoulders while keeping your upper arms stationary.', 'At the top of the movement, rotate your wrists so that your palms are facing downward.', 'Slowly lower the dumbbells back to the starting position, rotating your wrists back to the starting position as well.', 'Repeat for the desired number of repetitions.']"
upper arms,dumbbell,https://v2.exercisedb.io/image/nWphpZpxMrR5Vk,2294,dumbbell zottman preacher curl,biceps,['forearms'],"['Sit on a preacher bench with a dumbbell in each hand, palms facing up and elbows resting on the pad.', 'Curl the dumbbells up towards your shoulders, keeping your upper arms stationary and your palms facing up.', 'At the top of the curl, rotate your wrists so that your palms are facing down.', 'Slowly lower the dumbbells back down to the starting position, rotating your wrists back to the starting position as you do so.', 'Repeat for the desired number of repetitions.']"
waist,stability ball,https://v2.exercisedb.io/image/iA2rKEkUiBNN-r,2297,stability ball crunch (full range hands behind head),abs,['hip flexors'],"['Sit on the stability ball with your feet flat on the ground and your knees bent at a 90-degree angle.', 'Place your hands behind your head with your elbows pointing outwards.', 'Engaging your abs, slowly curl your upper body forward, bringing your chest towards your knees.', 'Pause for a moment at the top, then slowly lower your upper body back to the starting position.', 'Repeat for the desired number of repetitions.']"
back,body weight,https://v2.exercisedb.io/image/I4usDdne374aDA,2298,inverted row on bench,upper back,"['biceps', 'forearms']","['Set up a bench at a height that allows your body to hang freely underneath it.', 'Lie face up on the ground with your head towards the bench.', 'Reach up and grab the bench with an overhand grip, slightly wider than shoulder-width apart.', 'Position your body so that your heels are on the ground and your arms are fully extended.', 'Engage your core and squeeze your shoulder blades together as you pull your chest up towards the bench.', 'Pause for a moment at the top of the movement, then slowly lower your body back down to the starting position.', 'Repeat for the desired number of repetitions.']"
back,body weight,https://v2.exercisedb.io/image/L5WHotCFviMXAh,2300,inverted row bent knees,upper back,"['biceps', 'forearms']","['Set up a bar at waist height and lie underneath it.', 'Grab the bar with an overhand grip, slightly wider than shoulder-width apart.', 'Position your body so that your heels are on the ground and your body is straight.', 'Pull your chest up towards the bar by squeezing your shoulder blades together.', 'Pause for a moment at the top, then slowly lower your body back down to the starting position.', 'Repeat for the desired number of repetitions.']"
cardio,stepmill machine,https://v2.exercisedb.io/image/jnCoEfvO1l6bKU,2311,walking on stepmill,cardiovascular system,"['quadriceps', 'hamstrings', 'glutes', 'calves']","['Adjust the stepmill machine to a comfortable level.', 'Step onto the machine and place your hands on the handrails for support.', 'Start walking by placing one foot on a step and then the other, alternating between legs.', 'Maintain an upright posture and engage your core muscles.', 'Continue walking for the desired duration or distance.', 'Gradually increase the intensity or speed as you become more comfortable with the exercise.', 'Remember to cool down and stretch after completing the exercise.']"
waist,body weight,https://v2.exercisedb.io/image/0kYkN5me3a-m3o,2312,lying elbow to knee,abs,"['hip flexors', 'lower back']","['Lie flat on your back with your knees bent and feet flat on the ground.', 'Place your hands behind your head with your elbows pointing outwards.', 'Engage your abs and lift your upper body off the ground, bringing your right elbow towards your left knee.', 'At the same time, extend your right leg straight out and lift it off the ground.', 'Pause for a moment, then return to the starting position.', 'Repeat the movement, this time bringing your left elbow towards your right knee and extending your left leg.', 'Continue alternating sides for the desired number of repetitions.']"
lower legs,leverage machine,https://v2.exercisedb.io/image/zOIOjKfuGZTF7-,2315,lever rotary calf,calves,"['soleus', 'ankle stabilizers']","['Adjust the seat height so that your knees are slightly bent and your feet are flat on the footplate.', 'Place your toes on the footplate, with your heels hanging off the edge.', 'Grasp the handles or the sides of the machine for stability.', 'Push through the balls of your feet, raising your heels as high as possible.', 'Pause for a moment at the top, then slowly lower your heels back down to the starting position.', 'Repeat for the desired number of repetitions.']"
shoulders,dumbbell,https://v2.exercisedb.io/image/UaUEtqLrQAaK6J,2317,dumbbell seated bent arm lateral raise,delts,"['trapezius', 'rhomboids']","['Sit on a bench with your back straight and feet flat on the ground.', 'Hold a dumbbell in each hand with your palms facing your body and your arms bent at a 90-degree angle.', 'Keeping your elbows bent, raise your arms out to the sides until they are parallel to the ground.', 'Pause for a moment at the top, then slowly lower your arms back down to the starting position.', 'Repeat for the desired number of repetitions.']"
shoulders,leverage machine,https://v2.exercisedb.io/image/FiTinXDlcMEQsG,2318,lever shoulder press v. 3,delts,"['triceps', 'chest']","['Adjust the seat height and backrest of the leverage machine to a comfortable position.', 'Sit on the machine with your back against the backrest and your feet flat on the floor.', 'Grasp the handles of the machine with an overhand grip, slightly wider than shoulder-width apart.', 'Push the handles upward and forward until your arms are fully extended, but not locked.', 'Pause for a moment at the top, then slowly lower the handles back down to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,dumbbell,https://v2.exercisedb.io/image/Nx0tXpRqrFCpeg,2321,dumbbell standing inner biceps curl v. 2,biceps,['forearms'],"['Stand up straight with a dumbbell in each hand, palms facing your torso.', 'Keep your elbows close to your torso and rotate the palms of your hands until they are facing forward.', 'While holding your upper arms stationary, curl the weights while contracting your biceps.', 'Continue to raise the weights until your biceps are fully contracted and the dumbbells are at shoulder level.', 'Hold the contracted position for a brief pause as you squeeze your biceps.', 'Slowly begin to bring the dumbbells back to the starting position as your breathe in.', 'Repeat for the recommended amount of repetitions.']"
back,dumbbell,https://v2.exercisedb.io/image/FQHhQCwyYfDljX,2327,dumbbell reverse grip row (female),upper back,"['biceps', 'forearms']","['Stand with your feet shoulder-width apart and knees slightly bent.', 'Hold a dumbbell in each hand with an overhand grip, palms facing your body.', 'Bend forward at the waist, keeping your back straight and your core engaged.', 'Let your arms hang straight down, fully extended, with a slight bend in your elbows.', 'Pull the dumbbells up towards your chest, squeezing your shoulder blades together.', 'Pause for a moment at the top, then slowly lower the dumbbells back down to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,stability ball,https://v2.exercisedb.io/image/JOUBMFb-5DzMAo,2328,narrow push-up on exercise ball,triceps,"['chest', 'shoulders']","['Place the stability ball on the ground and position yourself in a push-up position with your hands on the ball, slightly narrower than shoulder-width apart.', 'Engage your core and keep your body in a straight line from head to toe.', 'Lower your chest towards the ball by bending your elbows, keeping them close to your body.', 'Pause for a moment at the bottom, then push yourself back up to the starting position by straightening your arms.', 'Repeat for the desired number of repetitions.']"
waist,body weight,https://v2.exercisedb.io/image/Mf3ubXx9s9m2bZ,2329,spine twist,abs,"['obliques', 'lower back']","['Sit on the ground with your legs extended in front of you.', 'Bend your knees and place your feet flat on the ground, hip-width apart.', 'Place your hands behind your head with your elbows pointing outwards.', 'Engage your abs and slowly twist your torso to the right, bringing your right elbow towards your left knee.', 'Pause for a moment at the end of the twist, then slowly return to the starting position.', 'Repeat the twist to the left side, bringing your left elbow towards your right knee.', 'Continue alternating sides for the desired number of repetitions.']"
back,cable,https://v2.exercisedb.io/image/oWmn0G-34QGFWd,2330,cable lat pulldown full range of motion,lats,"['biceps', 'rhomboids', 'rear deltoids']","['Sit on the lat pulldown machine with your knees positioned under the pads.', 'Grasp the cable bar with an overhand grip, slightly wider than shoulder-width apart.', 'Lean back slightly and keep your chest up, maintaining a slight arch in your lower back.', 'Pull the bar down towards your upper chest, squeezing your shoulder blades together.', 'Pause for a moment at the bottom of the movement, then slowly release the bar back to the starting position.', 'Repeat for the desired number of repetitions.']"
cardio,leverage machine,https://v2.exercisedb.io/image/xUoa5pjqGnBs1F,2331,cycle cross trainer,cardiovascular system,"['quadriceps', 'hamstrings', 'glutes']","['Adjust the seat height and position yourself on the cycle cross trainer.', 'Place your feet on the pedals and grip the handlebars.', 'Start pedaling in a smooth and controlled motion.', 'Maintain a steady pace and increase the resistance if desired.', 'Continue pedaling for the desired duration of your cardio workout.']"
waist,body weight,https://v2.exercisedb.io/image/6oVv1kfLQKEZij,2333,arm slingers hanging straight legs,abs,"['shoulders', 'back']","['Hang from a pull-up bar with your arms fully extended and your legs straight down.', 'Engage your core and lift your legs up in front of you until they are parallel to the ground.', 'Hold for a moment at the top, then slowly lower your legs back down to the starting position.', 'Repeat for the desired number of repetitions.']"
lower legs,sled machine,https://v2.exercisedb.io/image/G3tHxD4-DHvKG0,2334,sled lying calf press,calves,"['hamstrings', 'glutes']","['Adjust the sled machine to a comfortable weight.', 'Sit on the sled machine with your back against the pad and your feet on the platform.', 'Place your toes and the balls of your feet on the edge of the platform, with your heels hanging off.', 'Push the platform away from you by extending your ankles, keeping your knees slightly bent.', 'Continue pushing until your calves are fully contracted.', 'Hold the contraction for a moment, then slowly lower the platform back to the starting position.', 'Repeat for the desired number of repetitions.']"
lower legs,leverage machine,https://v2.exercisedb.io/image/IUHVQhki9IZdAc,2335,lever seated calf press,calves,"['soleus', 'hamstrings']","['Adjust the seat of the machine so that your shoulders are aligned with the lever pad.', 'Place your toes on the lower portion of the platform and position your knees under the lever pad.', 'Grasp the handles on the sides of the seat for stability.', 'Press the lever pad down by extending your ankles, lifting your heels as high as possible.', 'Pause for a moment at the top of the movement, then slowly lower your heels back down to the starting position.', 'Repeat for the desired number of repetitions.']"
waist,body weight,https://v2.exercisedb.io/image/sGVCAECuC4WTnR,2355,arm slingers hanging bent knee legs,abs,"['shoulders', 'back']","['Hang from a pull-up bar with your arms fully extended and your knees bent at a 90-degree angle.', 'Engage your core and lift your knees towards your chest, bringing them as close to your elbows as possible.', 'Slowly lower your legs back down to the starting position.', 'Repeat for the desired number of repetitions.']"
chest,body weight,https://v2.exercisedb.io/image/kAGvd4B4DLY8TQ,2363,wide-grip chest dip on high parallel bars,pectorals,"['triceps', 'shoulders']","['Position yourself on the parallel bars with your arms fully extended and your body suspended in the air.', 'Lean forward slightly and lower your body by bending your elbows until your chest is just above the bars.', 'Pause for a moment, then push yourself back up to the starting position by straightening your arms.', 'Repeat for the desired number of repetitions.']"
chest,leverage machine,https://v2.exercisedb.io/image/iXIJenWbQJToop,2364,assisted wide-grip chest dip (kneeling),pectorals,"['triceps', 'shoulders']","['Adjust the machine to your desired height and secure your knees on the pad.', 'Grasp the handles with a wide grip and keep your elbows slightly bent.', 'Lower your body by bending your elbows until your upper arms are parallel to the floor.', 'Push yourself back up to the starting position by extending your arms.', 'Repeat for the desired number of repetitions.']"
upper legs,body weight,https://v2.exercisedb.io/image/GmesN4VRFZdwlU,2368,split squats,quads,"['glutes', 'hamstrings', 'calves']","['Stand with your feet shoulder-width apart.', 'Take a step forward with one foot and place it about two feet in front of the other foot.', 'Lower your body by bending your knees and hips, keeping your back straight.', 'Continue lowering until your front thigh is parallel to the ground, and your back knee is hovering just above the ground.', 'Pause for a moment, then push through your front heel to return to the starting position.', 'Repeat for the desired number of repetitions, then switch legs and repeat.']"
waist,weighted,https://v2.exercisedb.io/image/TqqipsKewrpk7G,2371,weighted russian twist v. 2,abs,"['obliques', 'lower back']","['Sit on the ground with your knees bent and feet flat on the floor.', 'Hold the weight with both hands in front of your chest.', 'Lean back slightly to engage your core muscles.', 'Twist your torso to the right, bringing the weight towards the right side of your body.', 'Pause for a moment, then twist your torso to the left, bringing the weight towards the left side of your body.', 'Continue alternating sides for the desired number of repetitions.']"
shoulders,dumbbell,https://v2.exercisedb.io/image/5cwVn3KP2Zo9gV,2397,dumbbell scott press,delts,"['triceps', 'chest']","['Sit on a bench with a dumbbell in each hand, palms facing forward.', 'Raise the dumbbells to shoulder height, with your elbows bent and palms facing forward.', 'Press the dumbbells upward until your arms are fully extended.', 'Pause for a moment at the top, then slowly lower the dumbbells back to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,body weight,https://v2.exercisedb.io/image/hR5ONCpwHJiv6Y,2398,close-grip push-up (on knees),triceps,"['chest', 'shoulders']","['Start by getting on your hands and knees, with your hands shoulder-width apart and your knees hip-width apart.', 'Lower your upper body towards the ground by bending your elbows, keeping them close to your sides.', 'Pause for a moment when your chest is just above the ground.', 'Push through your palms to straighten your arms and return to the starting position.', 'Repeat for the desired number of repetitions.']"
waist,cable,https://v2.exercisedb.io/image/Dd0tJWNrfvcMGr,2399,cable seated twist,abs,['obliques'],"['Sit on a cable machine with your feet flat on the ground and your knees slightly bent.', 'Hold the cable handle with both hands and extend your arms straight in front of you.', 'Keeping your core engaged, slowly rotate your torso to one side, pulling the cable across your body.', 'Pause for a moment at the end of the range of motion, then slowly rotate back to the starting position.', 'Repeat on the other side.', 'Continue alternating sides for the desired number of repetitions.']"
upper legs,body weight,https://v2.exercisedb.io/image/TEoZ0EdXDjdiyC,2400,inverse leg curl (on pull-up cable machine),hamstrings,"['glutes', 'calves']","['Adjust the cable machine so that the ankle straps are at the lowest setting.', 'Lie face down on the bench with your legs extended and the ankle straps attached to your feet.', 'Hold onto the handles of the bench for stability.', 'Bend your knees and curl your legs towards your glutes, squeezing your hamstrings.', 'Pause for a moment at the top of the movement, then slowly lower your legs back to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,dumbbell,https://v2.exercisedb.io/image/h8aVNNc28UC4vi,2401,dumbbell biceps curl (with arm blaster),biceps,['forearms'],"['Stand up straight with a dumbbell in each hand, palms facing forward.', 'Keep your elbows close to your torso and your upper arms stationary.', 'Exhale and curl the weights while contracting your biceps.', 'Continue to raise the weights until your biceps are fully contracted and the dumbbells are at shoulder level.', 'Hold the contracted position for a brief pause as you squeeze your biceps.', 'Inhale and slowly begin to lower the dumbbells back to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,dumbbell,https://v2.exercisedb.io/image/kN6xpDaG5KxL5C,2402,dumbbell hammer curls (with arm blaster),biceps,['forearms'],"['Stand up straight with a dumbbell in each hand, palms facing your torso.', 'Keep your elbows close to your torso and rotate the palms of your hands until they are facing forward.', 'This will be your starting position.', 'Now, while holding your upper arm stationary, exhale and curl the weights while contracting your biceps.', 'Continue to raise the weights until your biceps are fully contracted and the dumbbells are at shoulder level.', 'Hold the contracted position for a brief pause as you squeeze your biceps.', 'Then, inhale and slowly begin to lower the dumbbells back to the starting position.', 'Repeat for the recommended amount of repetitions.']"
upper arms,dumbbell,https://v2.exercisedb.io/image/27zZaboDfbD10j,2403,dumbbell alternate biceps curl (with arm blaster),biceps,['forearms'],"['Stand up straight with your feet shoulder-width apart and hold a dumbbell in each hand, palms facing forward.', 'Place the arm blaster on your upper arms, ensuring a secure fit.', 'Keeping your upper arms stationary, exhale and curl one dumbbell up towards your shoulder while contracting your biceps.', 'Continue to raise the dumbbell until your biceps are fully contracted and the dumbbell is at shoulder level.', 'Hold the contracted position for a brief pause as you squeeze your biceps.', 'Inhale and slowly lower the dumbbell back to the starting position.', 'Repeat the movement with the opposite arm.', 'Continue alternating arms for the desired number of repetitions.']"
upper arms,ez barbell,https://v2.exercisedb.io/image/nFqoPZuWr0b0Me,2404,ez-bar biceps curl (with arm blaster),biceps,['forearms'],"['Stand up straight with your feet shoulder-width apart and hold the ez barbell with an underhand grip, palms facing up.', 'Place your upper arms against the arm blaster, keeping them stationary throughout the exercise.', 'Keeping your elbows close to your body, exhale and curl the barbell up towards your shoulders.', 'Pause for a moment at the top, squeezing your biceps.', 'Inhale and slowly lower the barbell back to the starting position, fully extending your arms.', 'Repeat for the desired number of repetitions.']"
upper arms,cable,https://v2.exercisedb.io/image/RxxhhtH5BgpZGT,2405,cable triceps pushdown (v-bar) (with arm blaster),triceps,['forearms'],"['Attach a v-bar attachment to the cable machine at the highest setting.', 'Stand facing the cable machine with your feet shoulder-width apart.', 'Grasp the v-bar with an overhand grip, palms facing down, and your hands shoulder-width apart.', 'Keep your elbows close to your sides and your upper arms stationary throughout the exercise.', 'Engage your triceps and exhale as you push the v-bar down until your arms are fully extended.', 'Pause for a moment at the bottom of the movement, squeezing your triceps.', 'Inhale as you slowly return the v-bar to the starting position, maintaining control.', 'Repeat for the desired number of repetitions.']"
